"canonical_product_id","name","shop","date","original_price","promotion_price","match_status"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 16:56:25.859",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 17:07:27.120",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 17:18:28.858",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 17:29:29.889",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 17:40:28.607",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 17:51:31.303",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 18:02:30.828",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 18:13:28.934",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 18:24:26.753",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 18:35:26.297",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 18:46:23.109",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 18:57:17.731",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 19:08:14.979",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 19:19:22.645",252.69,169.99,"provisional"
"prod_03ac60309d251b00","Набор подарочный M&M'S & FRIENDS Снова в школу, карандаш , 116г","lenta","2026-09-17 19:30:18.283",252.69,169.99,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 16:56:15.105",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 17:06:16.558",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 17:16:17.412",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 17:26:18.293",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 17:36:18.915",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 17:46:19.518",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 17:56:20.174",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 18:06:20.803",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 18:16:21.498",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 18:26:22.177",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 18:36:23.735",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 18:46:24.340",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 18:56:25.037",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 19:06:25.689",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 19:16:26.469",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 19:26:27.021",45999,41399,"provisional"
"prod_045c026204368467","Сушильная машина Candy CSOE C10DG-07","holodilnik","2026-09-17 19:36:27.816",45999,41399,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 16:56:15.890",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 17:06:21.003",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 17:16:25.109",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 17:26:29.150",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 17:36:33.936",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 17:46:37.996",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 17:56:44.560",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 18:06:49.600",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 18:16:53.640",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 18:26:59.937",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 18:37:06.005",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 18:47:10.586",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 18:57:14.505",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 19:07:18.708",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 19:17:22.707",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 19:27:25.509",527,233,"provisional"
"prod_04b19f1beb03ccbb","Тушь для ресниц `LUXVISAGE` XXL суперобъем, эффект накладных ресниц (черная)","podruzhka","2026-09-17 19:37:28.681",527,233,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 16:56:15.895",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 17:06:21.007",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 17:16:25.113",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 17:26:29.155",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 17:36:33.941",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 17:46:38.000",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 17:56:44.564",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 18:06:49.604",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 18:16:53.644",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 18:26:59.941",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 18:37:06.010",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 18:47:10.591",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 18:57:14.509",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 19:07:18.715",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 19:17:22.713",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 19:27:25.513",2540,1180,"provisional"
"prod_06dce203f1fba742","Тонер для лица `CELIMAX` DUAL BARRIER кремовый с комплексом керамидов (укрепляющий и питательный) 150 мл","podruzhka","2026-09-17 19:37:28.685",2540,1180,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 16:56:14.923",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 17:06:16.562",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 17:16:17.164",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 17:26:17.702",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 17:36:18.305",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 17:46:19.288",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 17:56:19.900",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 18:06:20.698",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 18:16:21.247",499.99,369.99,"provisional"
